gcs_ts,fol_local_ts,fol_sync_off_ms,fol_event,fol_seq,fol_lat,fol_lon,fol_rel_alt,fol_vn,fol_ve,fol_vd,fol_heading,fol_local_x,fol_local_y,fol_local_z,fol_fc_mode,fol_fc_armed,fol_fc_connected,fol_fc_sys_status,fol_batt_v,fol_batt_a,fol_batt_pct,fol_ldr_sysid,fol_ldr_lat,fol_ldr_lon,fol_ldr_alt,fol_ldr_vn,fol_ldr_ve,fol_ldr_vd,fol_ldr_hdg,fol_ldr_fc_mode,fol_ldr_armed,fol_ldr_fc_conn,fol_ldr_batt_v,fol_ldr_guid,fol_ldr_alive,fol_ldr_hb_ts,fol_ldr_stamp,fol_ldr_data_age_s,fol_rssi,fol_remrssi,fol_noise,fol_remnoise,fol_txbuf,fol_rxerrors,fol_radio_alive,fol_cmd_vn,fol_cmd_ve,fol_cmd_vd,fol_cmd_yaw_rate,fol_cmd_type_mask,fol_gcs_cmd,fol_gcs_lat,fol_gcs_lon,fol_mission,fol_guid_mode,fol_dist_m,fol_hz_gps,fol_hz_vel,fol_hz_peer,fol_hz_cmd,ldr_local_ts,ldr_sync_off_ms,ldr_event,ldr_seq,ldr_lat,ldr_lon,ldr_rel_alt,ldr_vn,ldr_ve,ldr_vd,ldr_heading,ldr_local_x,ldr_local_y,ldr_local_z,ldr_fc_mode,ldr_fc_armed,ldr_fc_connected,ldr_fc_sys_status,ldr_batt_v,ldr_batt_a,ldr_batt_pct,ldr_peer_id,ldr_peer_lat,ldr_peer_lon,ldr_peer_alt,ldr_peer_vn,ldr_peer_ve,ldr_peer_vd,ldr_peer_hdg,ldr_peer_fc_mode,ldr_peer_armed,ldr_peer_fc_conn,ldr_peer_batt_v,ldr_peer_guid,ldr_peer_alive,ldr_peer_hb_ts,ldr_peer_stamp,ldr_peer_age_s,ldr_rssi,ldr_remrssi,ldr_noise,ldr_remnoise,ldr_txbuf,ldr_rxerrors,ldr_radio_alive,ldr_gcs_cmd,ldr_gcs_lat,ldr_gcs_lon,ldr_dist_m,ldr_hz_gps,ldr_hz_vel,ldr_hz_peer,true_dist_m
1772707837.396766,1772707838.981803,-1585.04,VEL,6,28.3743376,77.0696214,4.472,-0.0056,-0.0041,0.0225,6.7,-4.2395,-4.1465,4.4778,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.486,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.855,0.1265,210,208,114,112,94,2,True,15.25,1.4958,-0.0715,0.0,3527,4,0.0,0.0,FOLLOW,3,0.014,10.0,10.0,10.0,10.0,1772707838.921369,-1596.69,PEER,1,28.3743376,77.0696214,4.477,-0.0058,-0.004,0.0213,6.7,-4.2395,-4.1465,4.4778,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.494,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.307,1772707838.837,0.0848,203,210,110,113,96,2,True,4,0.0,0.0,0.017,1.0,1.0,11.0,0.004999999999999893
1772707837.397389,1772707838.982426,-1585.04,POSE,6,28.3743376,77.0696214,4.472,-0.0056,-0.0041,0.0225,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.486,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.855,0.1271,210,208,114,112,94,2,True,15.25,1.4958,-0.0715,0.0,3527,4,0.0,0.0,FOLLOW,3,0.014,10.0,10.0,10.0,10.0,1772707838.921369,-1596.69,PEER,1,28.3743376,77.0696214,4.477,-0.0058,-0.004,0.0213,6.7,-4.2395,-4.1465,4.4778,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.494,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.307,1772707838.837,0.0848,203,210,110,113,96,2,True,4,0.0,0.0,0.017,1.0,1.0,11.0,0.004999999999999893
1772707837.405488,1772707838.990523,-1585.04,PEER,6,28.3743376,77.0696214,4.472,-0.0056,-0.0041,0.0225,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.028,210,208,114,112,94,2,True,15.25,1.4958,-0.0715,0.0,3527,4,0.0,0.0,FOLLOW,3,0.005,10.0,10.0,10.0,10.0,1772707838.921369,-1596.69,PEER,1,28.3743376,77.0696214,4.477,-0.0058,-0.004,0.0213,6.7,-4.2395,-4.1465,4.4778,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.494,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.307,1772707838.837,0.0848,203,210,110,113,96,2,True,4,0.0,0.0,0.017,1.0,1.0,11.0,0.004999999999999893
1772707837.421524,1772707839.006559,-1585.04,MISSION,6,28.3743376,77.0696214,4.472,-0.0056,-0.0041,0.0225,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.0441,210,208,114,112,94,2,True,15.25,1.4958,-0.0715,0.0,3527,4,0.0,0.0,FOLLOW,3,0.005,10.0,10.0,10.0,10.0,1772707839.017102,-1596.69,VEL,2,28.3743376,77.0696214,4.472,-0.0056,-0.0041,0.0225,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.494,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.307,1772707838.837,0.1805,203,210,110,113,96,2,True,4,0.0,0.0,0.022,1.0,1.0,11.0,0.0
1772707837.423177,1772707839.008212,-1585.04,CMD,6,28.3743376,77.0696214,4.472,-0.0056,-0.0041,0.0225,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.0457,210,208,114,112,94,2,True,15.0,1.2458,0.1785,0.0,3527,4,0.0,0.0,FOLLOW,3,0.005,10.0,10.0,10.0,10.0,1772707839.017102,-1596.69,VEL,2,28.3743376,77.0696214,4.472,-0.0056,-0.0041,0.0225,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.494,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.307,1772707838.837,0.1805,203,210,110,113,96,2,True,4,0.0,0.0,0.022,1.0,1.0,11.0,0.0
1772707837.423616,1772707839.008653,-1585.04,GUID,6,28.3743376,77.0696214,4.472,-0.0056,-0.0041,0.0225,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.0462,210,208,114,112,94,2,True,15.0,1.2458,0.1785,0.0,3527,4,0.0,0.0,FOLLOW,3,0.005,10.0,10.0,10.0,10.0,1772707839.017102,-1596.69,VEL,2,28.3743376,77.0696214,4.472,-0.0056,-0.0041,0.0225,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.494,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.307,1772707838.837,0.1805,203,210,110,113,96,2,True,4,0.0,0.0,0.022,1.0,1.0,11.0,0.0
1772707837.492828,1772707839.077863,-1585.04,GPS,7,28.3743376,77.0696214,4.472,-0.0056,-0.0041,0.0225,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.1154,210,208,114,112,94,2,True,15.0,1.2458,0.1785,0.0,3527,4,0.0,0.0,FOLLOW,3,0.005,10.0,10.0,10.0,10.0,1772707839.021184,-1596.69,PEER,2,28.3743376,77.0696214,4.472,-0.0056,-0.0041,0.0225,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.486,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.307,1772707838.983,0.0386,203,210,110,113,96,2,True,4,0.0,0.0,0.014,1.0,1.0,11.0,0.0
1772707837.494267,1772707839.079303,-1585.04,ALT,7,28.3743376,77.0696214,4.467,-0.0056,-0.0041,0.0225,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.1168,210,208,114,112,94,2,True,15.0,1.2458,0.1785,0.0,3527,4,0.0,0.0,FOLLOW,3,0.01,10.0,10.0,10.0,10.0,1772707839.021184,-1596.69,PEER,2,28.3743376,77.0696214,4.472,-0.0056,-0.0041,0.0225,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.486,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.307,1772707838.983,0.0386,203,210,110,113,96,2,True,4,0.0,0.0,0.014,1.0,1.0,11.0,0.005000000000000782
1772707837.494671,1772707839.079708,-1585.04,HDG,7,28.3743376,77.0696214,4.467,-0.0056,-0.0041,0.0225,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.1172,210,208,114,112,94,2,True,15.0,1.2458,0.1785,0.0,3527,4,0.0,0.0,FOLLOW,3,0.01,10.0,10.0,10.0,10.0,1772707839.021184,-1596.69,PEER,2,28.3743376,77.0696214,4.472,-0.0056,-0.0041,0.0225,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.486,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.307,1772707838.983,0.0386,203,210,110,113,96,2,True,4,0.0,0.0,0.014,1.0,1.0,11.0,0.005000000000000782
1772707837.496142,1772707839.081179,-1585.04,VEL,7,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.1187,210,208,114,112,94,2,True,15.0,1.2458,0.1785,0.0,3527,4,0.0,0.0,FOLLOW,3,0.01,10.0,10.0,10.0,10.0,1772707839.021184,-1596.69,PEER,2,28.3743376,77.0696214,4.472,-0.0056,-0.0041,0.0225,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.486,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.307,1772707838.983,0.0386,203,210,110,113,96,2,True,4,0.0,0.0,0.014,1.0,1.0,11.0,0.005000000000000782
1772707837.496747,1772707839.081783,-1585.04,POSE,7,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.1193,210,208,114,112,94,2,True,15.0,1.2458,0.1785,0.0,3527,4,0.0,0.0,FOLLOW,3,0.01,10.0,10.0,10.0,10.0,1772707839.021184,-1596.69,PEER,2,28.3743376,77.0696214,4.472,-0.0056,-0.0041,0.0225,6.7,-4.2392,-4.1475,4.4724,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.486,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.307,1772707838.983,0.0386,203,210,110,113,96,2,True,4,0.0,0.0,0.014,1.0,1.0,11.0,0.005000000000000782
1772707837.505568,1772707839.090602,-1585.04,PEER,7,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.1281,210,208,114,112,94,2,True,15.0,1.2458,0.1785,0.0,3527,4,0.0,0.0,FOLLOW,3,0.01,10.0,10.0,10.0,10.0,1772707839.09684,-1596.69,POSE,3,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.486,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.307,1772707838.983,0.1143,203,210,110,113,96,2,True,4,0.0,0.0,0.019,1.0,1.0,11.0,0.0
1772707837.521472,1772707839.106508,-1585.04,MISSION,7,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.144,210,208,114,112,94,2,True,15.0,1.2458,0.1785,0.0,3527,4,0.0,0.0,FOLLOW,3,0.01,10.0,10.0,10.0,10.0,1772707839.09684,-1596.69,POSE,3,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.486,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.307,1772707838.983,0.1143,203,210,110,113,96,2,True,4,0.0,0.0,0.019,1.0,1.0,11.0,0.0
1772707837.523003,1772707839.108038,-1585.04,CMD,7,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.1456,210,208,114,112,94,2,True,14.75,0.9958,0.4285,0.0,3527,4,0.0,0.0,FOLLOW,3,0.01,10.0,10.0,10.0,10.0,1772707839.09684,-1596.69,POSE,3,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.486,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.307,1772707838.983,0.1143,203,210,110,113,96,2,True,4,0.0,0.0,0.019,1.0,1.0,11.0,0.0
1772707837.523415,1772707839.108452,-1585.04,GUID,7,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.146,210,208,114,112,94,2,True,14.75,0.9958,0.4285,0.0,3527,4,0.0,0.0,FOLLOW,3,0.01,10.0,10.0,10.0,10.0,1772707839.09684,-1596.69,POSE,3,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.486,0.0,0.0,0.01,6.7,4,False,True,0.0,2,True,1772707838.307,1772707838.983,0.1143,203,210,110,113,96,2,True,4,0.0,0.0,0.019,1.0,1.0,11.0,0.0
1772707837.592757,1772707839.177793,-1585.04,GPS,8,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.2153,210,208,114,112,94,2,True,14.75,0.9958,0.4285,0.0,3527,4,0.0,0.0,FOLLOW,3,0.01,10.0,10.0,10.0,10.0,1772707839.121248,-1596.69,PEER,3,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,3,True,1772707838.307,1772707839.111,0.0098,203,210,110,113,96,2,True,4,0.0,0.0,0.005,1.0,1.0,11.0,0.0
1772707837.594166,1772707839.179201,-1585.04,ALT,8,28.3743376,77.0696214,4.463,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.2168,210,208,114,112,94,2,True,14.75,0.9958,0.4285,0.0,3527,4,0.0,0.0,FOLLOW,3,0.014,10.0,10.0,10.0,10.0,1772707839.121248,-1596.69,PEER,3,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,3,True,1772707838.307,1772707839.111,0.0098,203,210,110,113,96,2,True,4,0.0,0.0,0.005,1.0,1.0,11.0,0.0039999999999995595
1772707837.594625,1772707839.179662,-1585.04,HDG,8,28.3743376,77.0696214,4.463,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.2172,210,208,114,112,94,2,True,14.75,0.9958,0.4285,0.0,3527,4,0.0,0.0,FOLLOW,3,0.014,10.0,10.0,10.0,10.0,1772707839.121248,-1596.69,PEER,3,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,3,True,1772707838.307,1772707839.111,0.0098,203,210,110,113,96,2,True,4,0.0,0.0,0.005,1.0,1.0,11.0,0.0039999999999995595
1772707837.596774,1772707839.18181,-1585.04,VEL,8,28.3743376,77.0696214,4.463,-0.0041,-0.0034,0.0236,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.2193,210,208,114,112,94,2,True,14.75,0.9958,0.4285,0.0,3527,4,0.0,0.0,FOLLOW,3,0.014,10.0,10.0,10.0,10.0,1772707839.121248,-1596.69,PEER,3,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,3,True,1772707838.307,1772707839.111,0.0098,203,210,110,113,96,2,True,4,0.0,0.0,0.005,1.0,1.0,11.0,0.0039999999999995595
1772707837.597472,1772707839.182508,-1585.04,POSE,8,28.3743376,77.0696214,4.463,-0.0041,-0.0034,0.0236,6.7,-4.238,-4.1488,4.4638,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.477,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707838.962,0.22,210,208,114,112,94,2,True,14.75,0.9958,0.4285,0.0,3527,4,0.0,0.0,FOLLOW,3,0.014,10.0,10.0,10.0,10.0,1772707839.121248,-1596.69,PEER,3,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,3,True,1772707838.307,1772707839.111,0.0098,203,210,110,113,96,2,True,4,0.0,0.0,0.005,1.0,1.0,11.0,0.0039999999999995595
1772707837.605532,1772707839.190569,-1585.04,PEER,8,28.3743376,77.0696214,4.463,-0.0041,-0.0034,0.0236,6.7,-4.238,-4.1488,4.4638,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707839.111,0.0797,210,208,114,112,94,2,True,14.75,0.9958,0.4285,0.0,3527,4,0.0,0.0,FOLLOW,3,0.009,10.0,10.0,10.0,10.0,1772707839.201677,-1596.69,GPS,4,28.3743376,77.0696214,4.467,-0.005,-0.0042,0.0238,6.7,-4.2391,-4.1483,4.4677,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,3,True,1772707838.307,1772707839.111,0.0902,203,210,110,113,96,2,True,4,0.0,0.0,0.005,1.0,1.0,11.0,0.0039999999999995595
1772707837.621473,1772707839.20651,-1585.04,MISSION,8,28.3743376,77.0696214,4.463,-0.0041,-0.0034,0.0236,6.7,-4.238,-4.1488,4.4638,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707839.111,0.0956,210,208,114,112,94,2,True,14.75,0.9958,0.4285,0.0,3527,4,0.0,0.0,FOLLOW,3,0.009,10.0,10.0,10.0,10.0,1772707839.204416,-1596.69,POSE,4,28.3743376,77.0696214,4.463,-0.0041,-0.0034,0.0236,6.7,-4.238,-4.1488,4.4638,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,3,True,1772707838.307,1772707839.111,0.093,203,210,110,113,96,2,True,4,0.0,0.0,0.009,1.0,1.0,11.0,0.0
1772707837.622991,1772707839.208028,-1585.04,CMD,8,28.3743376,77.0696214,4.463,-0.0041,-0.0034,0.0236,6.7,-4.238,-4.1488,4.4638,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707839.111,0.0972,210,208,114,112,94,2,True,14.5,0.7458,0.6785,0.0,3527,4,0.0,0.0,FOLLOW,3,0.009,10.0,10.0,10.0,10.0,1772707839.204416,-1596.69,POSE,4,28.3743376,77.0696214,4.463,-0.0041,-0.0034,0.0236,6.7,-4.238,-4.1488,4.4638,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,3,True,1772707838.307,1772707839.111,0.093,203,210,110,113,96,2,True,4,0.0,0.0,0.009,1.0,1.0,11.0,0.0
1772707837.623395,1772707839.208432,-1585.04,GUID,8,28.3743376,77.0696214,4.463,-0.0041,-0.0034,0.0236,6.7,-4.238,-4.1488,4.4638,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707839.111,0.0976,210,208,114,112,94,2,True,14.5,0.7458,0.6785,0.0,3527,4,0.0,0.0,FOLLOW,3,0.009,10.0,10.0,10.0,10.0,1772707839.204416,-1596.69,POSE,4,28.3743376,77.0696214,4.463,-0.0041,-0.0034,0.0236,6.7,-4.238,-4.1488,4.4638,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,3,True,1772707838.307,1772707839.111,0.093,203,210,110,113,96,2,True,4,0.0,0.0,0.009,1.0,1.0,11.0,0.0
1772707837.692771,1772707839.277804,-1585.04,GPS,9,28.3743376,77.0696214,4.463,-0.0041,-0.0034,0.0236,6.7,-4.238,-4.1488,4.4638,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707839.111,0.1669,210,208,114,112,94,2,True,14.5,0.7458,0.6785,0.0,3527,4,0.0,0.0,FOLLOW,3,0.009,10.0,10.0,10.0,10.0,1772707839.28841,-1596.69,ALT,5,28.3743376,77.0696214,4.462,-0.0041,-0.0034,0.0236,6.7,-4.238,-4.1488,4.4638,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,3,True,1772707838.307,1772707839.111,0.177,203,210,110,113,96,2,True,4,0.0,0.0,0.01,1.0,1.0,11.0,0.001000000000000334
1772707837.694133,1772707839.27917,-1585.04,ALT,9,28.3743376,77.0696214,4.462,-0.0041,-0.0034,0.0236,6.7,-4.238,-4.1488,4.4638,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707839.111,0.1683,210,208,114,112,94,2,True,14.5,0.7458,0.6785,0.0,3527,4,0.0,0.0,FOLLOW,3,0.01,10.0,10.0,10.0,10.0,1772707839.289547,-1596.69,HDG,5,28.3743376,77.0696214,4.462,-0.0041,-0.0034,0.0236,6.7,-4.238,-4.1488,4.4638,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,3,True,1772707838.307,1772707839.111,0.1781,203,210,110,113,96,2,True,4,0.0,0.0,0.01,1.0,1.0,11.0,0.0
1772707837.694659,1772707839.279696,-1585.04,HDG,9,28.3743376,77.0696214,4.462,-0.0041,-0.0034,0.0236,6.7,-4.238,-4.1488,4.4638,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707839.111,0.1688,210,208,114,112,94,2,True,14.5,0.7458,0.6785,0.0,3527,4,0.0,0.0,FOLLOW,3,0.01,10.0,10.0,10.0,10.0,1772707839.289547,-1596.69,HDG,5,28.3743376,77.0696214,4.462,-0.0041,-0.0034,0.0236,6.7,-4.238,-4.1488,4.4638,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,3,True,1772707838.307,1772707839.111,0.1781,203,210,110,113,96,2,True,4,0.0,0.0,0.01,1.0,1.0,11.0,0.0
1772707837.696954,1772707839.28199,-1585.04,VEL,9,28.3743376,77.0696214,4.462,-0.0033,-0.0029,0.0232,6.7,-4.238,-4.1488,4.4638,GUIDED,False,True,3,0.0,0.0,-1.0,1,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,2,True,1772707838.705,1772707839.111,0.1711,210,208,114,112,94,2,True,14.5,0.7458,0.6785,0.0,3527,4,0.0,0.0,FOLLOW,3,0.01,10.0,10.0,10.0,10.0,1772707839.289547,-1596.69,HDG,5,28.3743376,77.0696214,4.462,-0.0041,-0.0034,0.0236,6.7,-4.238,-4.1488,4.4638,GUIDED,False,True,5,0.0,0.0,-1.0,2,28.3743376,77.0696214,4.472,0.0,0.0,0.02,6.7,4,False,True,0.0,3,True,1772707838.307,1772707839.111,0.1781,203,210,110,113,96,2,True,4,0.0,0.0,0.01,1.0,1.0,11.0,0.0
