time,tick,own_lat,own_lon,own_alt,own_vn,own_ve,own_vd,own_heading,own_mode,own_armed,own_batt_v,ldr_id,ldr_lat,ldr_lon,ldr_alt,ldr_vn,ldr_ve,ldr_vd,ldr_heading,ldr_fc_mode,ldr_armed,ldr_batt_v,ldr_age_s,peer_alive,radio_rssi,radio_remrssi,cmd_vn,cmd_ve,cmd_vd,cmd_speed,mission_state,guidance_mode,calc_vn,calc_ve,calc_vd,calc_mode,dist_m
13:44:11.44,1,0.0000000,0.0000000,0.00,0.000,0.000,0.000,0.0,?,False,0.00,1,28.3742287,77.0691845,18.40,0.010,0.000,-0.030,78.1,4,False,0.00,0.007,True,247,248,0.000,0.000,0.000,0.000,?,NONE,0.000,0.000,0.000,NO_GPS,9142317.95
13:44:11.94,2,0.0000000,0.0000000,0.00,0.000,0.000,0.000,0.0,?,False,0.00,1,28.3742288,77.0691848,18.40,0.010,0.010,-0.030,78.2,4,False,0.00,0.007,True,247,248,0.000,0.000,0.000,0.000,?,NONE,0.000,0.000,0.000,NO_GPS,9142317.98
13:44:12.44,3,28.3742290,77.0691851,18.38,0.023,0.017,-0.018,78.2,?,False,0.00,1,28.3742289,77.0691850,18.38,0.020,0.010,-0.020,78.2,4,False,0.00,0.007,True,247,248,0.000,0.000,0.000,0.000,?,NONE,0.000,0.000,0.000,ERR,0.01
13:44:12.94,4,28.3742291,77.0691851,18.41,0.024,0.010,-0.019,78.2,?,False,0.00,1,28.3742290,77.0691851,18.39,0.020,0.010,-0.010,78.2,4,False,0.00,0.007,True,248,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:29.42,5,28.3742291,77.0691851,18.41,0.024,0.010,-0.019,78.2,GUIDED,False,0.00,1,28.3742291,77.0691851,18.40,0.020,0.010,-0.010,78.2,4,False,0.00,16.383,True,248,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,STALE,0.00
13:44:29.44,6,28.3742301,77.0691819,17.66,0.001,-0.070,0.072,78.2,GUIDED,False,0.00,1,28.3742291,77.0691851,18.40,0.020,0.010,-0.010,78.2,4,False,0.00,0.001,True,248,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.81
13:44:29.94,7,28.3742300,77.0691814,17.59,-0.003,-0.078,0.080,78.2,GUIDED,False,0.00,1,28.3742300,77.0691814,17.59,0.000,-0.070,0.070,78.2,4,False,0.00,0.007,True,247,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.00
13:44:30.44,8,28.3742298,77.0691803,17.50,-0.012,-0.089,0.075,78.2,GUIDED,False,0.00,1,28.3742299,77.0691808,17.55,0.000,-0.080,0.070,78.2,4,False,0.00,0.007,True,246,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.07
13:44:30.94,9,28.3742298,77.0691798,17.48,-0.013,-0.091,0.069,78.2,GUIDED,False,0.00,1,28.3742298,77.0691803,17.50,-0.010,-0.080,0.070,78.2,4,False,0.00,0.007,True,246,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.05
13:44:31.44,10,28.3742297,77.0691795,17.48,-0.011,-0.080,0.062,78.2,GUIDED,False,0.00,1,28.3742297,77.0691795,17.48,-0.010,-0.080,0.060,78.2,4,False,0.00,0.007,True,247,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.00
13:44:31.94,11,28.3742297,77.0691791,17.50,-0.012,-0.075,0.047,78.2,GUIDED,False,0.00,1,28.3742297,77.0691791,17.50,-0.010,-0.070,0.040,78.2,4,False,0.00,0.007,True,247,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.00
13:44:32.44,12,28.3742295,77.0691784,17.61,-0.017,-0.061,0.009,78.2,GUIDED,False,0.00,1,28.3742296,77.0691788,17.55,-0.010,-0.060,0.020,78.2,4,False,0.00,0.007,True,248,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.07
13:44:32.94,13,28.3742295,77.0691783,17.68,-0.014,-0.042,-0.006,78.2,GUIDED,False,0.00,1,28.3742295,77.0691783,17.68,-0.010,-0.040,0.000,78.2,4,False,0.00,0.007,True,248,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.00
13:44:33.44,14,28.3742295,77.0691781,17.72,-0.009,-0.032,-0.016,78.2,GUIDED,False,0.00,1,28.3742295,77.0691781,17.72,0.000,-0.030,-0.010,78.2,4,False,0.00,0.007,True,247,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.00
13:44:33.94,15,28.3742295,77.0691778,17.76,-0.003,-0.024,-0.023,78.2,GUIDED,False,0.00,1,28.3742295,77.0691778,17.76,0.000,-0.020,-0.020,78.2,4,False,0.00,0.007,True,247,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.00
13:44:34.44,16,28.3742294,77.0691771,17.87,-0.002,-0.025,-0.044,78.2,GUIDED,False,0.00,1,28.3742295,77.0691775,17.81,0.000,-0.020,-0.030,78.2,4,False,0.00,0.007,True,247,245,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.07
13:44:34.94,17,28.3742294,77.0691768,17.92,-0.003,-0.018,-0.049,78.2,GUIDED,False,0.00,1,28.3742294,77.0691767,17.92,0.000,-0.010,-0.040,78.2,4,False,0.00,0.007,True,247,245,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:44:35.44,18,28.3742293,77.0691764,17.97,0.000,-0.010,-0.052,78.2,GUIDED,False,0.00,1,28.3742293,77.0691765,17.96,0.000,-0.010,-0.050,78.2,4,False,0.00,0.008,True,247,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:44:35.94,19,28.3742293,77.0691761,18.01,0.005,-0.007,-0.055,78.2,GUIDED,False,0.00,1,28.3742293,77.0691762,18.00,0.000,0.000,-0.050,78.2,4,False,0.00,0.007,True,247,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:36.44,20,28.3742293,77.0691757,18.02,0.010,-0.001,-0.051,78.2,GUIDED,False,0.00,1,28.3742293,77.0691758,18.03,0.010,0.000,-0.050,78.2,4,False,0.00,0.007,True,247,246,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:44:36.94,21,28.3742293,77.0691752,18.02,0.012,-0.004,-0.042,78.2,GUIDED,False,0.00,1,28.3742293,77.0691754,18.02,0.010,0.000,-0.040,78.2,4,False,0.00,0.007,True,247,246,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:37.44,22,28.3742293,77.0691747,18.02,0.014,-0.010,-0.037,78.2,GUIDED,False,0.00,1,28.3742293,77.0691748,18.02,0.010,0.000,-0.030,78.2,4,False,0.00,0.007,True,247,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:44:37.94,23,28.3742292,77.0691740,18.00,0.013,-0.020,-0.031,78.2,GUIDED,False,0.00,1,28.3742292,77.0691743,18.00,0.010,-0.010,-0.030,78.2,4,False,0.00,0.007,True,247,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.03
13:44:38.44,24,28.3742291,77.0691733,18.00,0.015,-0.028,-0.027,78.2,GUIDED,False,0.00,1,28.3742292,77.0691734,18.00,0.010,-0.020,-0.020,78.2,4,False,0.00,0.007,True,248,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:38.94,25,28.3742290,77.0691727,18.00,0.009,-0.031,-0.026,78.2,GUIDED,False,0.00,1,28.3742290,77.0691728,18.00,0.010,-0.020,-0.020,78.2,4,False,0.00,0.007,True,248,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:44:39.44,26,28.3742287,77.0691719,18.01,-0.001,-0.043,-0.029,78.2,GUIDED,False,0.00,1,28.3742288,77.0691722,18.00,0.000,-0.030,-0.020,78.2,4,False,0.00,0.007,True,248,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.03
13:44:39.94,27,28.3742285,77.0691713,18.03,-0.006,-0.046,-0.034,78.2,GUIDED,False,0.00,1,28.3742286,77.0691714,18.03,0.000,-0.040,-0.030,78.2,4,False,0.00,0.007,True,248,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:40.44,28,28.3742283,77.0691707,18.06,-0.008,-0.043,-0.037,78.2,GUIDED,False,0.00,1,28.3742284,77.0691708,18.06,0.000,-0.040,-0.030,78.2,4,False,0.00,0.007,True,248,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:40.94,29,28.3742281,77.0691700,18.08,-0.012,-0.046,-0.037,78.2,GUIDED,False,0.00,1,28.3742282,77.0691703,18.07,-0.010,-0.040,-0.030,78.2,4,False,0.00,0.007,True,248,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.03
13:44:41.44,30,28.3742278,77.0691695,18.07,-0.018,-0.037,-0.031,78.2,GUIDED,False,0.00,1,28.3742280,77.0691697,18.08,-0.010,-0.040,-0.030,78.2,4,False,0.00,0.008,True,248,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.03
13:44:41.94,31,28.3742276,77.0691690,18.07,-0.024,-0.028,-0.023,78.2,GUIDED,False,0.00,1,28.3742277,77.0691692,18.07,-0.020,-0.030,-0.020,78.2,4,False,0.00,0.007,True,248,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:42.44,32,28.3742273,77.0691684,18.08,-0.030,-0.024,-0.022,78.2,GUIDED,False,0.00,1,28.3742273,77.0691686,18.07,-0.020,-0.020,-0.020,78.2,4,False,0.00,0.007,True,246,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:42.94,33,28.3742270,77.0691677,18.09,-0.033,-0.028,-0.026,78.2,GUIDED,False,0.00,1,28.3742271,77.0691680,18.08,-0.030,-0.020,-0.020,78.2,4,False,0.00,0.007,True,246,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.03
13:44:43.44,34,28.3742267,77.0691672,18.14,-0.033,-0.023,-0.035,78.2,GUIDED,False,0.00,1,28.3742268,77.0691674,18.12,-0.030,-0.020,-0.030,78.2,4,False,0.00,0.007,True,247,245,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.03
13:44:43.94,35,28.3742264,77.0691667,18.14,-0.034,-0.017,-0.031,78.2,GUIDED,False,0.00,1,28.3742265,77.0691669,18.13,-0.030,-0.020,-0.030,78.2,4,False,0.00,0.007,True,247,245,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:44.44,36,28.3742262,77.0691661,18.14,-0.031,-0.012,-0.027,78.2,GUIDED,False,0.00,1,28.3742263,77.0691665,18.14,-0.030,-0.010,-0.020,78.2,4,False,0.00,0.007,True,248,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.04
13:44:44.94,37,28.3742261,77.0691655,18.12,-0.023,-0.016,-0.022,78.2,GUIDED,False,0.00,1,28.3742261,77.0691657,18.14,-0.020,-0.010,-0.020,78.2,4,False,0.00,0.007,True,248,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.03
13:44:45.44,38,28.3742261,77.0691651,17.98,-0.007,0.003,0.023,78.2,GUIDED,False,0.00,1,28.3742261,77.0691654,18.10,-0.010,-0.010,-0.010,78.2,4,False,0.00,0.008,True,247,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.12
13:44:45.94,39,28.3742260,77.0691646,17.92,-0.002,0.003,0.037,78.2,GUIDED,False,0.00,1,28.3742260,77.0691648,17.95,0.000,0.000,0.030,78.2,4,False,0.00,0.007,True,247,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.03
13:44:46.44,40,28.3742260,77.0691644,17.83,0.008,0.032,0.065,78.2,GUIDED,False,0.00,1,28.3742260,77.0691643,17.90,0.000,0.000,0.040,78.2,4,False,0.00,0.007,True,248,245,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.07
13:44:46.94,41,28.3742259,77.0691637,17.79,0.009,0.018,0.061,78.2,GUIDED,False,0.00,1,28.3742260,77.0691644,17.80,0.000,0.030,0.070,78.2,4,False,0.00,0.007,True,248,245,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.07
13:44:47.44,42,28.3742257,77.0691628,17.74,0.003,-0.012,0.060,78.2,GUIDED,False,0.00,1,28.3742258,77.0691632,17.75,0.000,0.000,0.060,78.2,4,False,0.00,0.007,True,247,246,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.04
13:44:47.94,43,28.3742255,77.0691617,17.74,-0.003,-0.037,0.051,78.2,GUIDED,False,0.00,1,28.3742255,77.0691619,17.74,0.000,-0.030,0.050,78.2,4,False,0.00,0.007,True,247,246,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:48.44,44,28.3742253,77.0691607,17.73,-0.005,-0.053,0.044,78.2,GUIDED,False,0.00,1,28.3742255,77.0691619,17.74,0.000,-0.030,0.050,78.2,4,False,0.00,0.007,True,248,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.12
13:44:48.94,45,28.3742252,77.0691600,17.70,-0.003,-0.055,0.045,78.2,GUIDED,False,0.00,1,28.3742253,77.0691602,17.71,0.000,-0.050,0.040,78.2,4,False,0.00,0.007,True,248,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:49.44,46,28.3742251,77.0691596,17.67,-0.002,-0.032,0.047,78.2,GUIDED,False,0.00,1,28.3742251,77.0691597,17.67,0.000,-0.030,0.040,78.2,4,False,0.00,0.007,True,248,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:44:49.94,47,28.3742250,77.0691593,17.62,-0.003,-0.013,0.054,78.2,GUIDED,False,0.00,1,28.3742250,77.0691594,17.63,0.000,-0.010,0.050,78.2,4,False,0.00,0.007,True,248,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:44:50.44,48,28.3742248,77.0691588,17.61,-0.003,-0.011,0.050,78.2,GUIDED,False,0.00,1,28.3742249,77.0691590,17.61,0.000,-0.010,0.050,78.2,4,False,0.00,0.007,True,248,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:50.94,49,28.3742247,77.0691581,17.62,-0.006,-0.028,0.038,78.2,GUIDED,False,0.00,1,28.3742247,77.0691583,17.61,0.000,-0.020,0.040,78.2,4,False,0.00,0.007,True,248,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:51.44,50,28.3742245,77.0691576,17.64,-0.011,-0.032,0.027,78.2,GUIDED,False,0.00,1,28.3742245,77.0691577,17.64,0.000,-0.030,0.020,78.2,4,False,0.00,0.007,True,248,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:44:51.94,51,28.3742244,77.0691573,17.68,-0.011,-0.018,0.019,78.2,GUIDED,False,0.00,1,28.3742244,77.0691574,17.66,-0.010,-0.030,0.020,78.2,4,False,0.00,0.007,True,248,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:52.44,52,28.3742243,77.0691574,17.70,-0.005,0.002,0.012,78.2,GUIDED,False,0.00,1,28.3742244,77.0691574,17.69,0.000,0.000,0.010,78.2,4,False,0.00,0.007,True,247,246,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:52.94,53,28.3742242,77.0691574,17.71,-0.008,0.020,0.013,78.2,GUIDED,False,0.00,1,28.3742243,77.0691574,17.70,0.000,0.010,0.010,78.2,4,False,0.00,0.007,True,247,246,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:44:53.44,54,28.3742242,77.0691576,17.69,0.003,0.040,0.023,78.2,GUIDED,False,0.00,1,28.3742242,77.0691574,17.71,0.000,0.030,0.010,78.3,4,False,0.00,0.007,True,247,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.03
13:44:53.94,55,28.3742241,77.0691570,17.73,-0.007,0.003,-0.001,78.2,GUIDED,False,0.00,1,28.3742242,77.0691574,17.71,0.000,0.020,0.000,78.2,4,False,0.00,0.007,True,247,247,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.04
13:44:54.44,56,28.3742238,77.0691559,17.77,-0.016,-0.037,-0.019,78.2,GUIDED,False,0.00,1,28.3742239,77.0691563,17.74,-0.010,-0.020,0.000,78.2,4,False,0.00,0.007,True,248,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.05
13:44:54.94,57,28.3742236,77.0691550,17.85,-0.022,-0.057,-0.035,78.2,GUIDED,False,0.00,1,28.3742236,77.0691551,17.84,-0.020,-0.050,-0.030,78.2,4,False,0.00,0.007,True,248,248,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:44:55.44,58,28.3742234,77.0691543,17.88,-0.025,-0.065,-0.042,78.2,GUIDED,False,0.00,1,28.3742234,77.0691546,17.87,-0.020,-0.060,-0.030,78.2,4,False,0.00,0.007,True,247,246,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.03
13:44:55.94,59,28.3742232,77.0691538,17.92,-0.026,-0.067,-0.048,78.2,GUIDED,False,0.00,1,28.3742233,77.0691540,17.90,-0.020,-0.060,-0.040,78.2,4,False,0.00,0.007,True,247,246,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.03
13:44:56.44,60,28.3742231,77.0691536,17.96,-0.026,-0.060,-0.056,78.2,GUIDED,False,0.00,1,28.3742231,77.0691537,17.94,-0.020,-0.060,-0.050,78.2,4,False,0.00,0.007,True,243,239,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.03
13:44:56.94,61,28.3742230,77.0691535,18.02,-0.021,-0.048,-0.060,78.2,GUIDED,False,0.00,1,28.3742230,77.0691535,18.01,-0.020,-0.050,-0.060,78.2,4,False,0.00,0.007,True,243,239,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:44:57.44,62,28.3742230,77.0691535,18.06,-0.013,-0.028,-0.061,78.2,GUIDED,False,0.00,1,28.3742230,77.0691535,18.05,-0.010,-0.030,-0.060,78.2,4,False,0.00,0.006,True,238,240,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:44:57.94,63,28.3742231,77.0691534,18.10,-0.004,-0.020,-0.061,78.2,GUIDED,False,0.00,1,28.3742231,77.0691535,18.09,0.000,-0.020,-0.060,78.2,4,False,0.00,0.007,True,238,240,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:44:58.44,64,28.3742231,77.0691535,18.13,0.002,-0.003,-0.058,78.2,GUIDED,False,0.00,1,28.3742231,77.0691535,18.12,0.000,0.000,-0.050,78.2,4,False,0.00,0.007,True,236,228,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.00
13:44:58.94,65,28.3742231,77.0691536,18.16,0.005,0.010,-0.055,78.2,GUIDED,False,0.00,1,28.3742231,77.0691535,18.14,0.000,0.000,-0.050,78.2,4,False,0.00,0.007,True,236,228,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:59.44,66,28.3742231,77.0691535,18.21,0.009,0.011,-0.057,78.2,GUIDED,False,0.00,1,28.3742231,77.0691536,18.20,0.000,0.010,-0.050,78.2,4,False,0.00,0.007,True,231,229,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:44:59.94,67,28.3742231,77.0691533,18.24,0.013,0.003,-0.059,78.3,GUIDED,False,0.00,1,28.3742231,77.0691534,18.23,0.010,0.000,-0.050,78.3,4,False,0.00,0.007,True,231,229,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:45:00.44,68,28.3742232,77.0691532,18.26,0.014,-0.000,-0.056,78.3,GUIDED,False,0.00,1,28.3742231,77.0691532,18.26,0.010,0.000,-0.050,78.3,4,False,0.00,0.007,True,219,225,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:45:00.94,69,28.3742232,77.0691531,18.26,0.015,-0.000,-0.050,78.3,GUIDED,False,0.00,1,28.3742232,77.0691532,18.26,0.010,0.000,-0.050,78.3,4,False,0.00,0.007,True,219,225,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:45:01.44,70,28.3742233,77.0691532,18.23,0.017,0.007,-0.035,78.3,GUIDED,False,0.00,1,28.3742232,77.0691532,18.23,0.010,0.000,-0.030,78.3,4,False,0.00,0.007,True,232,230,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:45:01.94,71,28.3742233,77.0691532,18.22,0.018,0.012,-0.027,78.3,GUIDED,False,0.00,1,28.3742233,77.0691532,18.22,0.010,0.010,-0.020,78.3,4,False,0.00,0.007,True,232,230,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.00
13:45:02.44,72,28.3742233,77.0691533,18.21,0.020,0.018,-0.019,78.3,GUIDED,False,0.00,1,28.3742233,77.0691532,18.21,0.010,0.010,-0.020,78.3,4,False,0.00,0.007,True,229,226,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:45:02.94,73,28.3742233,77.0691533,18.20,0.016,0.015,-0.013,78.3,GUIDED,False,0.00,1,28.3742233,77.0691533,18.20,0.010,0.010,-0.010,78.3,4,False,0.00,0.008,True,229,226,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.00
13:45:03.44,74,28.3742233,77.0691533,18.23,0.006,0.011,-0.019,78.3,GUIDED,False,0.00,1,28.3742233,77.0691533,18.21,0.000,0.010,-0.010,78.3,4,False,0.00,0.007,True,237,237,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:45:03.94,75,28.3742232,77.0691531,18.26,-0.000,0.002,-0.024,78.3,GUIDED,False,0.00,1,28.3742232,77.0691532,18.26,0.000,0.000,-0.020,78.3,4,False,0.00,0.007,True,237,237,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:45:04.44,76,28.3742232,77.0691531,18.29,-0.004,0.002,-0.028,78.3,GUIDED,False,0.00,1,28.3742232,77.0691531,18.28,0.000,0.000,-0.020,78.3,4,False,0.00,0.007,True,231,231,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:45:04.94,77,28.3742231,77.0691531,18.29,-0.007,0.007,-0.026,78.3,GUIDED,False,0.00,1,28.3742232,77.0691531,18.29,0.000,0.000,-0.020,78.3,4,False,0.00,0.007,True,231,231,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:45:05.44,78,28.3742231,77.0691531,18.34,-0.009,0.009,-0.032,78.3,GUIDED,False,0.00,1,28.3742231,77.0691531,18.33,0.000,0.000,-0.030,78.3,4,False,0.00,0.007,True,236,234,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:45:05.94,79,28.3742230,77.0691531,18.37,-0.012,0.012,-0.035,78.3,GUIDED,False,0.00,1,28.3742230,77.0691531,18.37,-0.010,0.010,-0.030,78.3,4,False,0.00,0.007,True,236,234,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:45:06.44,80,28.3742231,77.0691532,18.37,-0.006,0.020,-0.028,78.3,GUIDED,False,0.00,1,28.3742230,77.0691531,18.39,0.000,0.010,-0.030,78.3,4,False,0.00,0.007,True,234,231,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:45:06.94,81,28.3742234,77.0691548,18.13,0.026,0.120,0.069,78.3,GUIDED,False,0.00,1,28.3742232,77.0691542,18.25,0.010,0.080,0.020,78.3,4,False,0.00,0.007,True,234,231,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.13
13:45:07.44,82,28.3742236,77.0691554,18.07,0.027,0.121,0.079,78.3,GUIDED,False,0.00,1,28.3742236,77.0691554,18.05,0.030,0.130,0.080,78.3,4,False,0.00,0.007,True,230,225,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:45:07.94,83,28.3742237,77.0691558,18.08,0.027,0.135,0.076,78.3,GUIDED,False,0.00,2,28.3742236,77.0691552,18.10,0.020,0.100,0.060,78.3,4,False,0.00,0.001,True,230,230,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.06
13:45:08.44,84,28.3742237,77.0691561,18.13,0.024,0.126,0.049,78.3,GUIDED,False,0.00,1,28.3742237,77.0691561,18.11,0.020,0.130,0.050,78.3,4,False,0.00,0.007,True,240,232,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:45:08.94,85,28.3742237,77.0691561,18.10,0.018,0.106,0.047,78.3,GUIDED,False,0.00,1,28.3742237,77.0691562,18.12,0.010,0.110,0.040,78.3,4,False,0.00,0.007,True,240,232,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:45:09.44,86,28.3742238,77.0691560,18.08,0.017,0.083,0.045,78.3,GUIDED,False,0.00,1,28.3742237,77.0691560,18.09,0.010,0.080,0.040,78.3,4,False,0.00,0.007,True,226,227,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.01
13:45:09.94,87,28.3742239,77.0691561,18.06,0.019,0.074,0.050,78.3,GUIDED,False,0.00,1,28.3742238,77.0691560,18.07,0.010,0.070,0.040,78.3,4,False,0.00,0.007,True,226,227,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:45:10.44,88,28.3742239,77.0691557,18.08,0.014,0.029,0.038,78.3,GUIDED,False,0.00,1,28.3742239,77.0691559,18.08,0.010,0.060,0.040,78.3,4,False,0.00,0.007,True,236,229,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.02
13:45:10.94,89,28.3742239,77.0691552,18.11,0.015,-0.001,0.028,78.3,GUIDED,False,0.00,1,28.3742239,77.0691554,18.09,0.010,0.010,0.030,78.3,4,False,0.00,0.007,True,236,229,0.000,0.000,0.000,0.000,IDLE,NONE,0.000,0.000,0.000,ERR,0.03
